Sample_Name,Depth,DO,Temperature,pH,Secchi Depth
TBH29OCT07,0.5,5.33,7.8,,
TBH29OCT07,1,5.2,7.7,,
TBH29OCT07,2,5.18,7.6,,
TBH29OCT07,3,5.28,7.5,,
TBH29OCT07,4,1.38,7.3,,
TBH29OCT07,5,0.08,5.9,,
TBH29OCT07,6,0.07,5,,
TBH29OCT07,7,0.06,4.7,,
CBH29OCT07,0,9.21,9.9,4.26,
CBH29OCT07,0.5,9.46,8.3,,
CBH29OCT07,1,9.25,8,,
CBH29OCT07,1.5,9.2,7.7,,
CBH29OCT07,2,8.93,7.6,,
FBH30OCT07,0,8.33,6.2,4.63,
FBH30OCT07,0.5,8.26,6.2,,
FBH30OCT07,1,8.2,6.2,,
FBH30OCT07,1.5,8.26,6.2,,
FBH30OCT07,2,5.47,6.5,,
SSH30OCT07,0,4.38,8.3,4.68,
SSH30OCT07,0.5,4.26,8.2,,
SSH30OCT07,1,4.22,8.1,,
SSH30OCT07,2,4.19,8.1,,
SSH30OCT07,3,4.14,8.1,,
SSH30OCT07,4,3.91,8,,
SSH30OCT07,5,0.11,6.7,,
SSH30OCT07,6,0.08,5.6,,
SSH30OCT07,7,0.08,5.2,,
SSH30OCT07,8,0.06,5,,
SSH30OCT07,9,0.06,5,,
NSH30OCT07,0,5.52,8.4,4.61,
NSH30OCT07,0.5,5.43,8.2,,
NSH30OCT07,1,5.42,8.2,,
NSH30OCT07,2,5.36,8.1,,
NSH30OCT07,3,5.21,8.1,,
NSH30OCT07,4,3.87,8.2,,
WSH30OCT07,0,8.47,9.3,5,
WSH30OCT07,0.5,8.36,9.1,,
WSH30OCT07,1,8.34,9,,
WSH30OCT07,2,8.29,8.9,,
WSH30OCT07,3,8.27,8.8,,
WSH30OCT07,4,8.19,8.8,,
MAH05NOV07,0,6.11,6.7,5.76,
MAH05NOV07,0.5,5.98,6.6,,
MAH05NOV07,1,5.93,6.5,,
MAH05NOV07,2,5.91,6.5,,
MAH05NOV07,3,5.85,6.5,,
MAH05NOV07,4,5.82,6.5,,
MAH05NOV07,5,5.75,6.5,,
MAH05NOV07,6,0.16,5.3,,
MAH05NOV07,7,0.07,4.8,,
MAH05NOV07,8,0.07,4.7,,
MAH05NOV07,9,0.05,4.7,,
MAH05NOV07,10,0.03,4.7,,
MAH05NOV07,11,0.03,4.7,,
MAH05NOV07,12,0.04,4.7,,
MAH05NOV07,13,0.03,4.7,,
MAH05NOV07,14,0.03,4.7,,
MAH05NOV07,15,0.03,4.7,,
MAH05NOV07,16,0.03,4.7,,
MAH05NOV07,17,0.03,4.7,,
MAH05NOV07,18,0.03,4.7,,
MAH05NOV07,19,0.03,4.8,,
MAH05NOV07,20,0.03,4.8,,
MAH05NOV07,21,0.03,4.8,,
MAH05NOV07,22,0.03,4.8,,
TBH05NOV07,0,5.1,6.6,5.23,
TBH05NOV07,0.5,5.07,6.6,,
TBH05NOV07,1,5,6.5,,
TBH05NOV07,2,4.75,6.4,,
TBH05NOV07,3,4.6,6.4,,
TBH05NOV07,4,4.45,6.4,,
TBH05NOV07,5,0.46,6.2,,
TBH05NOV07,6,0.1,5.1,,
TBH05NOV07,7,0.07,4.6,,
CBH06NOV07,0,10.59,5.1,4.51,
CBH06NOV07,0.5,10.28,5,,
CBH06NOV07,1,10.16,4.9,,
CBH06NOV07,1.5,10.09,4.9,,
CBH06NOV07,2,10.06,4.8,,
TBH06NOV07,0,4.81,5.9,5.23,
TBH06NOV07,0.5,4.72,5.8,,
TBH06NOV07,1,4.71,5.8,,
TBH06NOV07,2,4.52,5.7,,
TBH06NOV07,3,4.5,5.7,,
TBH06NOV07,4,4.56,5.7,,
TBH06NOV07,5,4.46,5.6,,
TBH06NOV07,6,1.59,5.2,,
TBH06NOV07,7,0.09,4.7,,
FBH06NOV07,0,9.68,3.4,4.51,
FBH06NOV07,0.5,9.52,3.5,,
FBH06NOV07,1,9.06,3.8,,
FBH06NOV07,1.5,8.78,4.1,,
FBH06NOV07,2,5.53,4.4,,
NSH07NOV07,0,7.55,5.5,4.77,
NSH07NOV07,0.5,7.48,5.3,,
NSH07NOV07,1,7.41,5.3,,
NSH07NOV07,2,7.39,5.3,,
NSH07NOV07,3,7.36,5.2,,
NSH07NOV07,4,0.11,6.1,,
SSH07NOV07,0,4.11,5.7,5.32,
SSH07NOV07,0.5,3.99,5.7,,
SSH07NOV07,1,3.94,5.8,,
SSH07NOV07,2,3.9,5.7,,
SSH07NOV07,3,3.88,5.7,,
SSH07NOV07,4,3.89,5.7,,
SSH07NOV07,5,3.88,5.7,,
SSH07NOV07,6,3.86,5.7,,
SSH07NOV07,7,3.79,5.7,,
SSH07NOV07,8,0.18,5,,
SSH07NOV07,9,0.11,5,,
TBH07NOV07,0,4.43,5.5,4.58,
TBH07NOV07,0.5,4.34,5.4,,
TBH07NOV07,1,4.3,5.3,,
TBH07NOV07,2,4.19,5.3,,
TBH07NOV07,3,4.19,5.3,,
TBH07NOV07,4,4.2,5.3,,
TBH07NOV07,5,4.12,5.2,,
TBH07NOV07,6,4.12,5.2,,
TBH07NOV07,7,0.08,4.7,,
WSH08NOV07,0,9.9,5.7,,
WSH08NOV07,0.5,9.77,5.5,,
WSH08NOV07,1,9.69,5.4,,
WSH08NOV07,2,9.69,5.3,,
WSH08NOV07,3,9.66,5.3,,
WSH08NOV07,4,9.6,5.2,,
TBH08NOV07,0,4.3,5.3,4.53,
TBH08NOV07,0.5,4.19,5.2,,
TBH08NOV07,1,4.12,5.1,,
TBH08NOV07,2,4.14,5.1,,
TBH08NOV07,3,4.13,5,,
TBH08NOV07,4,4.1,5,,
TBH08NOV07,5,3.94,5,,
TBH08NOV07,6,3.94,5,,
TBH08NOV07,7,0.07,4.6,,
TBH09NOV07,0,4.26,5,4.56,
TBH09NOV07,0.5,4.23,5,,
TBH09NOV07,1,3.98,4.9,,
TBH09NOV07,2,3.92,4.9,,
TBH09NOV07,3,3.9,4.9,,
TBH09NOV07,4,3.88,4.9,,
TBH09NOV07,5,3.89,4.9,,
TBH09NOV07,6,3.89,4.9,,
TBH09NOV07,7,0.2,4.7,,
TBH10NOV07,0,3.93,5,4.78,
TBH10NOV07,0.5,3.9,4.9,,
TBH10NOV07,1,3.61,4.9,,
TBH10NOV07,2,3.58,4.9,,
TBH10NOV07,3,3.55,4.9,,
TBH10NOV07,4,3.52,4.9,,
TBH10NOV07,5,3.43,4.8,,
TBH10NOV07,6,3.4,4.8,,
TBH10NOV07,7,0.11,4.7,,
TBH11NOV07,0,3.4,5.5,4.6,
TBH11NOV07,0.5,3.25,5,,
TBH11NOV07,1,3.07,4.9,,
TBH11NOV07,2,3.05,4.8,,
TBH11NOV07,3,3.05,4.7,,
TBH11NOV07,4,3.05,4.7,,
TBH11NOV07,5,3.03,4.7,,
TBH11NOV07,6,3.03,4.7,,
TBH11NOV07,7,0.28,4.7,,
TBH14NOV07,0,2.1,4.8,4.77,
TBH14NOV07,0.5,2.08,4.7,,
TBH14NOV07,1,2.06,4.7,,
TBH14NOV07,2,1.98,4.7,,
TBH14NOV07,3,1.94,4.7,,
TBH14NOV07,4,1.92,4.7,,
TBH14NOV07,5,1.91,4.6,,
TBH14NOV07,6,1.96,4.6,,
TBH14NOV07,7,1.19,4.6,,
TBH15NOV07,0,1.97,4.5,4.56,
TBH15NOV07,0.5,1.86,4.4,,
TBH15NOV07,1,1.86,4.3,,
TBH15NOV07,2,1.85,4.3,,
TBH15NOV07,3,1.84,4.3,,
TBH15NOV07,4,1.87,4.3,,
TBH15NOV07,5,1.9,4.2,,
TBH15NOV07,6,1.9,4.2,,
TBH15NOV07,7,1.86,4.2,,
TBH16NOV07,0,1.72,4.2,4.77,
TBH16NOV07,0.5,1.42,4.2,,
TBH16NOV07,1,1.38,4.1,,
TBH16NOV07,2,1.36,4.1,,
TBH16NOV07,3,1.35,4.1,,
TBH16NOV07,4,1.35,4.1,,
TBH16NOV07,5,1.35,4.1,,
TBH16NOV07,6,1.35,4.1,,
TBH16NOV07,7,1.12,4.1,,
CBE01AUG08,0,8.68,24.1,,
CBE01AUG08,0.5,9.14,23.7,,
CBE01AUG08,1,8.5,23,,
CBE01AUG08,1.5,1.7,19.9,,
CBE01AUG08,2,0.21,16.5,,
CBE04MAY08,0,10.57,7.9,,
CBE04MAY08,0.5,10.61,7.8,,
CBE04MAY08,1,6.45,7,,
CBE04MAY08,1.5,5.06,4.9,,
CBE04MAY08,2,2.4,4.5,,
CBE05AUG08,0,6.32,25.7,,
CBE05AUG08,0.5,6.14,25.1,,
CBE05AUG08,1,5.02,23,,
CBE05AUG08,1.5,0.49,20.3,,
CBE05AUG08,2,0.08,16.9,,
CBE05AUG08,2.5,0.04,13.8,,
CBE08AUG08,0,5.86,22.5,,
CBE08AUG08,0.5,5.8,22.5,,
CBE08AUG08,1,5.43,21.9,,
CBE08AUG08,1.5,2.6,21.5,,
CBE08AUG08,2,0.08,16.5,,
CBE09SEP08,0,5.91,19.2,,
CBE09SEP08,0.5,5.6,18.7,,
CBE09SEP08,1,5.65,18.2,,
CBE09SEP08,1.5,5.09,18.1,,
CBE09SEP08,2,4.88,17.9,,
CBE09SEP08,2.5,0.65,17.5,,
CBE10OCT08,0,8.83,12.9,,
CBE10OCT08,0.5,8.83,12.9,,
CBE10OCT08,1,8.83,12.9,,
CBE10OCT08,1.5,8.84,12.9,,
CBE10OCT08,2,8.77,12.9,,
CBE11JUL08,0,,22.5,,
CBE11JUL08,0.25,,21.5,,
CBE11JUL08,0.75,,21.4,,
CBE11JUL08,1,6.5,21.1,,
CBE11JUL08,1.25,,22,,
CBE11JUL08,1.5,,17.7,,
CBE11JUL08,1.75,,15.2,,
CBE11JUL08,2,,14,,
CBE12AUG08,0,6.45,22,,
CBE12AUG08,0.5,6.01,21.7,,
CBE12AUG08,1,5.8,21.2,,
CBE12AUG08,1.5,3.98,20.1,,
CBE12AUG08,2,0.07,16.5,,
CBE13JUN08,0,7.4,21.9,,
CBE13JUN08,0.5,7.76,20.7,,
CBE13JUN08,1,4.75,16.4,,
CBE13JUN08,1.5,1.75,13,,
CBE13JUN08,2,0.29,9.9,,
CBE13JUN08,2.5,0.09,7.9,,
CBE15AUG08,0,6.06,22.2,,
CBE15AUG08,0.5,6.15,20.5,,
CBE15AUG08,1,5.64,20.1,,
CBE15AUG08,1.5,4.84,19.7,,
CBE15AUG08,2,0.07,16.3,,
CBE18JUL08,0,7.35,26.2,,
CBE18JUL08,0.5,6.74,23.5,,
CBE18JUL08,1,2.42,20.7,,
CBE18JUL08,1.5,1.58,19.3,,
CBE18JUL08,2,0.09,15.8,,
CBE18JUL08,2.5,0.04,13,,
CBE19AUG08,0,5.96,20.8,,
CBE19AUG08,0.5,5.79,20.8,,
CBE19AUG08,1,5.43,20.7,,
CBE19AUG08,1.5,2.39,20,,
CBE19AUG08,2,0.11,17,,
CBE19JUN08,0,8.53,20.9,,
CBE19JUN08,0.5,8.56,19.5,,
CBE19JUN08,1,7.61,18.4,,
CBE19JUN08,1.5,1.3,14,,
CBE19JUN08,2,0.11,10.5,,
CBE19JUN08,2.5,0.12,8.6,,
CBE01JUL08,0,7.04,23,,
CBE01JUL08,0.5,6.58,21.6,,
CBE01JUL08,1,5.13,20.6,,
CBE01JUL08,1.5,1.93,18.9,,
CBE01JUL08,2,0.08,12.4,,
CBE01JUL08,2.5,0.07,9.7,,
CBE20SEP08,0,8.57,22.9,,
CBE20SEP08,0.5,9.17,20,,
CBE20SEP08,1,6.64,18.4,,
CBE20SEP08,1.5,4.76,17.6,,
CBE20SEP08,2,2.17,17.1,,
CBE20SEP08,2.5,0.08,16.2,,
CBE21AUG08,0,6.91,25.8,,
CBE21AUG08,0.5,7.07,25.2,,
CBE21AUG08,1,3.25,23.9,,
CBE21AUG08,1.5,0.55,21.8,,
CBE21AUG08,2,0.08,19,,
CBE21AUG08,2.5,0.04,16.9,,
CBE22JUL08,0,8.4,24.8,,
CBE22JUL08,0.5,8.25,23.4,,
CBE22JUL08,1,6.93,22.1,,
CBE22JUL08,1.5,0.53,18.9,,
CBE22JUL08,2,0.16,16.9,,
CBE22MAY08,0,9.35,17.1,,
CBE22MAY08,0.5,9.38,15.2,,
CBE22MAY08,1,7.11,12.7,,
CBE22MAY08,1.5,2.34,9.1,,
CBE22MAY08,2,0.12,7,,
CBE22MAY08,2.5,0.08,5.6,,
CBE24JUN08,0,7.88,21.3,,
CBE24JUN08,0.5,7.63,20.9,,
CBE24JUN08,1,6.09,19.6,,
CBE24JUN08,1.5,0.35,18.7,,
CBE24JUN08,2,0.3,12,,
CBE24JUN08,2.5,0.18,9,,
CBE25AUG08,0,5.8,25.9,,
CBE25AUG08,0.5,6.12,23.4,,
CBE25AUG08,1,5.95,21.5,,
CBE25AUG08,1.5,4.94,21.1,,
CBE25AUG08,2,0.09,18.4,,
CBE25AUG08,2.5,0.08,16.9,,
CBE25JUL08,0,7.71,22.7,,
CBE25JUL08,0.5,7.73,22.6,,
CBE25JUL08,1,6.31,22.1,,
CBE25JUL08,1.5,0.09,19.5,,
CBE25JUL08,2,0.04,16.2,,
CBE25JUL08,2.5,0.03,12.7,,
CBE26MAY08,0,9.57,19.1,,
CBE26MAY08,0.5,9.34,17.6,,
CBE26MAY08,1,7.71,13.9,,
CBE26MAY08,1.5,1.9,9.6,,
CBE26MAY08,2,0.1,7.5,,
CBE26MAY08,2.5,0.08,6.2,,
CBE27JUN08,0,6.95,23.9,,
CBE27JUN08,0.5,6.25,23.6,,
CBE27JUN08,1,6.48,22.1,,
CBE27JUN08,1.5,0.57,17.3,,
CBE27JUN08,2,0.18,12.4,,
CBE28SEP08,0,9.2,19.7,,
CBE28SEP08,0.5,8.1,18.7,,
CBE28SEP08,1,7.51,18.3,,
CBE28SEP08,1.5,3.78,18,,
CBE28SEP08,2,0.17,17,,
CBE29JUL08,0,8.39,23.3,,
CBE29JUL08,0.5,8.45,23.1,,
CBE29JUL08,1,7.87,22.4,,
CBE29JUL08,1.5,0.75,19.8,,
CBE29JUL08,2,0.18,16.4,,
CBE29JUL08,2.5,0.04,13.9,,
CBE29MAY08,0,9.18,20.4,,
CBE29MAY08,0.5,9.45,17.4,,
CBE29MAY08,1,6.74,14.7,,
CBE29MAY08,1.5,2.62,10,,
CBE29MAY08,2,0.08,7.4,,
CBE29MAY08,2.5,0.08,6.3,,
CBE31AUG08,0,7.27,24.7,,
CBE31AUG08,0.5,7.24,22.9,,
CBE31AUG08,1,6.95,21.8,,
CBE31AUG08,1.5,4.54,21,,
CBE31AUG08,2,0.11,19.5,,
CBE03JUN08,1.5,2.88,10.9,,
CBE03JUN08,2,0.16,8.5,,
CBE03JUN08,2.5,0.09,6.9,,
CBE03JUN80,0,8.2,16.2,,
CBE03JUN80,0.5,8.04,15.8,,
CBE03JUN80,1,6.45,14.6,,
CBE04JUL08,0,7.51,26.5,,
CBE04JUL08,0.5,9.08,23.5,,
CBE04JUL08,1,5.88,21.3,,
CBE04JUL08,1.5,0.6,19,,
CBE04JUL08,2,0.06,14.2,,
CBE04JUL08,2.5,0.04,10.9,,
CBE04OCT08,0,7.9,15.1,,
CBE04OCT08,0.5,7.83,14.8,,
CBE04OCT08,1,7.91,14,,
CBE04OCT08,1.5,7,13.2,,
CBE04OCT08,2,6.31,13.1,,
CBE04OCT08,2.5,6.61,13,,
CBE06JUN08,0,7.7,20.2,,
CBE06JUN08,0.5,8,19.1,,
CBE06JUN08,1,7.06,16.1,,
CBE06JUN08,1.5,3.05,11.8,,
CBE06JUN08,2,1.87,9.7,,
CBE06JUN08,2.5,0.35,7.6,,
CBE08JUL08,0,6.34,24.8,,
CBE08JUL08,0.5,4.8,24.5,,
CBE08JUL08,1,2.8,22.5,,
CBE08JUL08,1.5,0.07,20,,
CBE08JUL08,2,0.04,15.7,,
CBE08JUL08,2.5,0.03,11.9,,
MAE01AUG08,0,7.51,27.6,,
MAE01AUG08,0.5,7.7,23.6,,
MAE01AUG08,1,6.71,22.4,,
MAE01AUG08,1.5,1.13,18.9,,
MAE01AUG08,2,0.17,14,,
MAE01AUG08,2.5,0.06,9.8,,
MAE01AUG08,3,0.03,7.7,,
MAE01AUG08,3.5,0.02,6.2,,
MAE01AUG08,4,0,4.9,,
MAE01AUG08,5,0,4.4,,
MAE01AUG08,6,0,4.2,,
MAE01AUG08,7,0,4.3,,
MAE01AUG08,8,0,4.5,,
MAE01AUG08,9,0,4.6,,
MAE01AUG08,10,0,4.6,,
MAE01AUG08,11,0,4.6,,
MAE01AUG08,12,0,4.6,,
MAE01AUG08,13,0,4.6,,
MAE01AUG08,14,0,4.6,,
MAE01AUG08,15,0,4.6,,
MAE01AUG08,16,0,4.6,,
MAE01AUG08,17,0,4.7,,
MAE01AUG08,18,0,4.7,,
MAE01AUG08,19,0,4.7,,
MAE01AUG08,20,0,4.8,,
MAE01MAY08,0,5.23,11.6,,
MAE01MAY08,0.5,3.26,8.7,,
MAE01MAY08,1,1.42,4.9,,
MAE01MAY08,1.5,1.56,4.6,,
MAE01MAY08,2,0.17,4,,
MAE01MAY08,2.5,0,3.8,,
MAE01MAY08,3,0,3.8,,
MAE01MAY08,3.5,0.07,3.7,,
MAE01MAY08,4,0.06,3.8,,
MAE01MAY08,5,0.05,3.8,,
MAE01MAY08,6,0.04,4,,
MAE01MAY08,7,0.04,4.1,,
MAE01MAY08,8,0,4.3,,
MAE01MAY08,9,0.02,4.6,,
MAE01MAY08,10,0.04,4.6,,
MAE01MAY08,11,0.04,4.6,,
MAE01MAY08,12,0.03,4.6,,
MAE01MAY08,13,0.03,4.6,,
MAE01MAY08,14,0.02,4.6,,
MAE01MAY08,15,0.04,4.6,,
MAE01MAY08,16,0.04,4.6,,
MAE01MAY08,17,0.03,4.6,,
MAE01MAY08,18,0,4.6,,
MAE01MAY08,19,0.03,4.8,,
MAE01MAY08,20,0.03,4.8,,
MAE01MAY08,21,0.02,4.9,,
MAE01NOV08,0,5.33,7.6,,
MAE01NOV08,0.5,5.32,7.6,,
MAE01NOV08,1,0.31,7.6,,
MAE01NOV08,1.5,5.28,7.6,,
MAE01NOV08,2,5.27,7.6,,
MAE01NOV08,2.5,5.25,7.6,,
MAE01NOV08,3,4.7,7.5,,
MAE01NOV08,3.5,4.37,7.5,,
MAE01NOV08,4,4.3,7.5,,
MAE01NOV08,5,0.28,7.2,,
MAE01NOV08,6,0.2,6.4,,
MAE01NOV08,7,0.18,6.3,,
MAE01NOV08,8,0.16,6.2,,
MAE01NOV08,9,0.15,6.3,,
MAE01NOV08,10,0.14,6.3,,
MAE01NOV08,11,0.14,6.3,,
MAE01NOV08,12,0.13,6.3,,
MAE01NOV08,13,0.13,6.4,,
MAE01NOV08,14,0.12,6.4,,
MAE01NOV08,15,0.12,6.4,,
MAE01NOV08,16,0.12,6.4,,
MAE01NOV08,17,0.12,6.4,,
MAE01NOV08,18,0.12,6.4,,
MAE01NOV08,19,0.12,6.5,,
MAE01NOV08,20,0.11,6.5,,
MAE01NOV08,21,0.12,6.5,,
MAE01SEP08,0,7.29,24.6,,
MAE01SEP08,0.5,7.1,23.5,,
MAE01SEP08,1,6.92,22,,
MAE01SEP08,1.5,4.51,20.6,,
MAE01SEP08,2,0.28,17.8,,
MAE01SEP08,2.5,0.11,14.3,,
MAE01SEP08,3,0.13,10.5,,
MAE01SEP08,3.5,0.13,9,,
MAE01SEP08,4,0.13,7.8,,
MAE01SEP08,5,0.14,6.7,,
MAE01SEP08,6,0.13,6.4,,
MAE01SEP08,7,0.13,6.5,,
MAE01SEP08,8,0.12,6.5,,
MAE01SEP08,9,0.11,6.6,,
MAE01SEP08,10,0.11,6.6,,
MAE01SEP08,11,0.11,6.6,,
MAE01SEP08,12,0.11,6.7,,
MAE01SEP08,13,0.11,6.7,,
MAE01SEP08,14,0.11,6.7,,
MAE01SEP08,15,0.1,6.7,,
MAE01SEP08,16,0.1,6.7,,
MAE01SEP08,17,0.11,6.7,,
MAE01SEP08,18,0.1,6.7,,
MAE01SEP08,19,0.11,6.8,,
MAE01SEP08,20,0.11,6.8,,
MAE01SEP08,21,0.11,6.8,,
MAE05AUG08,0,6.59,24,,
MAE05AUG08,0.5,6.26,22.9,,
MAE05AUG08,1,4.15,22.4,,
MAE05AUG08,1.5,0.42,18.2,,
MAE05AUG08,2,0.08,13.2,,
MAE05AUG08,2.5,0.07,9.7,,
MAE05AUG08,3,0.06,7,,
MAE05AUG08,3.5,0.06,5.6,,
MAE05AUG08,4,0.05,4.6,,
MAE05AUG08,5,0.04,4.1,,
MAE05AUG08,6,0.03,4,,
MAE05AUG08,7,0.03,4,,
MAE05AUG08,8,0.02,4.1,,
MAE05AUG08,9,0.03,4.1,,
MAE05AUG08,10,0.02,4.2,,
MAE05AUG08,11,0.02,4.2,,
MAE05AUG08,12,0.02,4.2,,
MAE05AUG08,13,0.02,4.2,,
MAE05AUG08,14,0.02,4.2,,
MAE05AUG08,15,0.02,4.2,,
MAE05AUG08,16,0.02,4.3,,
MAE05AUG08,17,0.02,4.3,,
MAE05AUG08,18,0.01,4.3,,
MAE05AUG08,19,0.01,4.4,,
MAE05AUG08,20,0.02,4.4,,
MAE05AUG08,21,0.01,4.5,,
MAE08AUG08,0,6.43,23.1,,
MAE08AUG08,0.5,6.08,22.2,,
MAE08AUG08,1,6,21.6,,
MAE08AUG08,1.5,0.65,19.4,,
MAE08AUG08,2,0.35,14.2,,
MAE08AUG08,2.5,0.06,10.5,,
MAE08AUG08,3,0.09,7.4,,
MAE08AUG08,3.5,0.06,5.5,,
MAE08AUG08,4,0.08,4.7,,
MAE08AUG08,5,0.06,4.1,,
MAE08AUG08,6,0.04,3.9,,
MAE08AUG08,7,0.05,3.8,,
MAE08AUG08,8,0.05,3.9,,
MAE08AUG08,9,0.03,3.9,,
MAE08AUG08,10,0.03,4.1,,
MAE08AUG08,11,0.03,4.1,,
MAE08AUG08,12,0.05,4.1,,
MAE08AUG08,13,0.04,4.1,,
MAE08AUG08,14,0.05,4.1,,
MAE08AUG08,15,0.06,4.1,,
MAE08AUG08,16,0.05,4.1,,
MAE08AUG08,17,0.05,4.1,,
MAE08AUG08,18,0.03,4.2,,
MAE08AUG08,19,0.05,4.2,,
MAE08AUG08,20,0.04,4.2,,
MAE08SEP08,0,5.96,18.5,,
MAE08SEP08,0.5,5.71,18.5,,
MAE08SEP08,1,5.45,18.5,,
MAE08SEP08,1.5,4.62,18.4,,
MAE08SEP08,2,0.12,17.3,,
MAE08SEP08,2.5,0.12,13.3,,
MAE08SEP08,3,0.12,11,,
MAE08SEP08,3.5,0.13,9.2,,
MAE08SEP08,4,0.13,8,,
MAE08SEP08,5,0.13,7,,
MAE08SEP08,6,0.13,6.6,,
MAE08SEP08,7,0.12,6.6,,
MAE08SEP08,8,0.12,6.6,,
MAE08SEP08,9,0.11,6.7,,
MAE08SEP08,10,0.11,6.7,,
MAE08SEP08,11,0.1,6.7,,
MAE08SEP08,12,0.1,6.7,,
MAE08SEP08,13,0.1,6.7,,
MAE08SEP08,14,0.1,6.8,,
MAE08SEP08,15,0.1,6.8,,
MAE08SEP08,16,0.1,6.8,,
MAE08SEP08,17,0.1,6.8,,
MAE08SEP08,18,0.1,6.8,,
MAE08SEP08,19,0.1,6.9,,
MAE08SEP08,20,0.1,6.9,,
MAE08SEP08,21,0.1,6.9,,
MAE11JUL08,0,6.91,26.5,,
MAE11JUL08,0.5,7.39,22.3,,
MAE11JUL08,1,6.61,21.4,,
MAE11JUL08,1.5,0.31,17,,
MAE11JUL08,2,0.16,12,,
MAE11JUL08,2.5,0.1,8.1,,
MAE11JUL08,3,0,5.9,,
MAE11JUL08,3.5,0,4.9,,
MAE11JUL08,4,0,4.4,,
MAE11JUL08,5,0,4.2,,
MAE11JUL08,6,0,4.1,,
MAE11JUL08,7,0,4.2,,
MAE11JUL08,8,0,4.4,,
MAE11JUL08,9,0,4.5,,
MAE11JUL08,10,0,4.5,,
MAE11JUL08,11,0,4.5,,
MAE11JUL08,12,0,4.5,,
MAE11JUL08,13,0,4.5,,
MAE11JUL08,14,0,4.5,,
MAE11JUL08,15,0,4.5,,
MAE11JUL08,16,0,4.6,,
MAE11JUL08,17,0,4.6,,
MAE11JUL08,18,0,4.6,,
MAE11JUL08,19,0,4.7,,
MAE11JUL08,20,0,4.7,,
MAE12AUG08,0,6.44,21.3,,
MAE12AUG08,0.5,6.48,21.2,,
MAE12AUG08,1,5.9,20.7,,
MAE12AUG08,1.5,0.72,18.8,,
MAE12AUG08,2,0.33,13.9,,
MAE12AUG08,2.5,0.19,10.7,,
MAE12AUG08,3,0.18,8,,
MAE12AUG08,3.5,0.13,6,,
MAE12AUG08,4,0.11,4.7,,
MAE12AUG08,5,0.11,4.4,,
MAE12AUG08,6,0.09,4,,
MAE12AUG08,7,0.11,4,,
MAE12AUG08,8,0.09,4.1,,
MAE12AUG08,9,0.09,4.2,,
MAE12AUG08,10,0.09,4.2,,
MAE12AUG08,11,0.09,4.2,,
MAE12AUG08,12,0.09,4.2,,
MAE12AUG08,13,0.07,4.3,,
MAE12AUG08,14,0.11,4.3,,
MAE12AUG08,15,0.08,4.3,,
MAE12AUG08,16,0.08,4.3,,
MAE12AUG08,17,0.09,4.3,,
MAE12AUG08,18,0.09,4.4,,
MAE12AUG08,19,0.09,4.4,,
MAE12AUG08,20,0.09,4.5,,
MAE13JUN08,0,8.57,18,,
MAE13JUN08,0.5,8.75,17.3,,
MAE13JUN08,1,8.71,16.1,,
MAE13JUN08,1.5,2.49,13,,
MAE13JUN08,2,0.22,8.6,,
MAE13JUN08,2.5,0.1,5.7,,
MAE13JUN08,3,0.08,4.5,,
MAE13JUN08,3.5,0.04,4.2,,
MAE13JUN08,4,0.02,4.1,,
MAE13JUN08,5,0.02,4.1,,
MAE13JUN08,6,0,4.1,,
MAE13JUN08,7,0,4.3,,
MAE13JUN08,8,0,4.5,,
MAE13JUN08,9,0,4.6,,
MAE13JUN08,10,0,4.6,,
MAE13JUN08,11,0,4.6,,
MAE13JUN08,12,0,4.6,,
MAE13JUN08,13,0,4.6,,
MAE13JUN08,14,0,4.6,,
MAE13JUN08,15,0,4.6,,
MAE13JUN08,16,0,4.6,,
MAE13JUN08,17,0,4.7,,
MAE13JUN08,18,0,4.7,,
MAE13JUN08,19,0,4.7,,
MAE13JUN08,20,0,4.7,,
MAE13JUN08,21,0,4.8,,
MAE15AUG08,0,6.19,20.4,,
MAE15AUG08,0.5,6.18,20.1,,
MAE15AUG08,1,5.94,19.9,,
MAE15AUG08,1.5,0.57,18.3,,
MAE15AUG08,2,0.08,14.3,,
MAE15AUG08,2.5,0.06,10.6,,
MAE15AUG08,3,0.07,7.9,,
MAE15AUG08,3.5,0.05,5.9,,
MAE15AUG08,4,0.05,4.9,,
MAE15AUG08,5,0.04,4.2,,
MAE15AUG08,6,0.03,4,,
MAE15AUG08,7,0.03,4,,
MAE15AUG08,8,0.02,4.1,,
MAE15AUG08,9,0.03,4.2,,
MAE15AUG08,10,0.02,4.2,,
MAE15AUG08,11,0.03,4.2,,
MAE15AUG08,12,0.03,4.2,,
MAE15AUG08,13,0.03,4.2,,
MAE15AUG08,14,0.03,4.3,,
MAE15AUG08,15,0.03,4.3,,
MAE15AUG08,16,0.02,4.3,,
MAE15AUG08,17,0.03,4.3,,
MAE15AUG08,18,0.03,4.4,,
MAE15AUG08,19,0.02,4.4,,
MAE15AUG08,20,0.02,4.4,,
MAE15AUG08,21,0.03,4.4,,
MAE15JUL08,0,7.5,25.7,,
MAE15JUL08,0.5,8.25,21.8,,
MAE15JUL08,1,6.8,19.3,,
MAE15JUL08,1.5,0.6,15.8,,
MAE15JUL08,2,0.13,12.3,,
MAE15JUL08,2.5,0.05,8.2,,
MAE15JUL08,3,0,6.1,,
